1 | 1 | 1 | True | 0.9910731315612793 | 1
2 | 1 | 1 | True | 0.866628885269165 | 1
3 | 1 | 1 | True | 0.999991774559021 | 1
4 | 1 | 1 | True | 0.9997594952583313 | 1
5 | 1 | 1 | True | 0.9981380701065063 | 1
6 | 1 | 1 | True | 0.9991720914840698 | 1
7 | 13 | 1 | False | 0.48144808411598206 | 13
8 | 1 | 1 | True | 0.9999797344207764 | 1
9 | 1 | 1 | True | 0.9997275471687317 | 1
10 | 1 | 1 | True | 0.9999809265136719 | 1
11 | 12 | 12 | False | 1.0 | 12
12 | 12 | 12 | False | 0.9924822449684143 | 12
13 | 12 | 12 | True | 0.8928333520889282 | 12
14 | 112 | 12 | False | 0.9999934434890747 | 112
15 | 12 | 12 | False | 0.9999998807907104 | 12
16 | 112 | 12 | False | 0.9997565150260925 | 112
17 | 12 | 12 | False | 0.9999997615814209 | 12
18 | 12 | 12 | False | 1.0 | 12
19 | 12 | 12 | False | 0.999998927116394 | 12
20 | 121 | 12 | False | 0.8908354043960571 | 121
21 | 15 | 15 | True | 0.9999821186065674 | 15
22 | 35 | 15 | False | 0.8438175916671753 | 35
23 | 35 | 15 | False | 0.8514108657836914 | 35
24 | 415 | 15 | False | 0.9999635219573975 | 415
25 | 15 | 15 | True | 1.0 | 15
26 | 15 | 15 | True | 0.9999953508377075 | 15
27 | 15 | 15 | True | 0.9999998807907104 | 15
28 | 1512 | 15 | False | 0.6850697994232178 | 1212
29 | 115 | 15 | False | 0.7315961718559265 | 115
30 | 3235 | 15 | False | 0.9999620914459229 | 3235
31 | 153 | 153 | True | 0.9999973773956299 | 153
32 | 35 | 153 | False | 0.7726678848266602 | 35
33 | 153 | 153 | True | 0.9707885384559631 | 153
34 | 153 | 153 | True | 0.9884137511253357 | 153
35 | 4153 | 153 | False | 0.9999696016311646 | 4153
36 | 153 | 153 | True | 0.9999852180480957 | 153
37 | 153 | 153 | True | 0.9999699592590332 | 153
38 | 153 | 153 | True | 0.9009130001068115 | 153
39 | 354 | 153 | False | 0.611421525478363 | 354
40 | 13251 | 153 | False | 0.8070077300071716 | 13251
41 | 134 | 134 | False | 0.9999630451202393 | 134
42 | 134 | 134 | False | 0.9999998807907104 | 134
43 | 134 | 134 | False | 0.9999969005584717 | 134
44 | 134 | 134 | False | 0.9973415732383728 | 134
45 | 31134 | 134 | False | 0.6946441531181335 | 31134
46 | 134 | 134 | False | 0.9999998807907104 | 134
47 | 134 | 134 | False | 0.9999991655349731 | 134
48 | 134 | 134 | False | 0.9999983310699463 | 134
49 | 134 | 134 | False | 0.8316316604614258 | 134
50 | 134 | 134 | False | 0.9028872847557068 | 134
51 | 11 | 111 | False | 0.9670196175575256 | 11
52 | 11 | 111 | False | 0.999990701675415 | 11
53 | 13 | 111 | False | 0.8933200836181641 | 13
54 | 111 | 111 | True | 0.9893156290054321 | 111
55 | 111 | 111 | True | 0.9999996423721313 | 111
56 | 111 | 111 | True | 0.9539594054222107 | 111
57 | 111 | 111 | True | 0.9999996423721313 | 111
58 | 111 | 111 | True | 1.0 | 111
59 | 111 | 111 | True | 0.9999884366989136 | 111
60 | 11 | 111 | False | 0.9991925358772278 | 11
61 | 211 | 211 | True | 0.9999940395355225 | 211
62 | 211 | 211 | True | 0.9999852180480957 | 211
63 | 121 | 211 | False | 0.6706424355506897 | 121
64 | 3112 | 211 | False | 0.9701917171478271 | 3112
65 | 252 | 211 | False | 0.4888489544391632 | 252
66 | 211 | 211 | True | 0.9999995231628418 | 211
67 | 211 | 211 | True | 0.9999983310699463 | 211
68 | 211 | 211 | True | 0.9999992847442627 | 211
69 | 211 | 211 | True | 0.9999383687973022 | 211
70 | 211 | 211 | True | 0.999995231628418 | 211
71 | 124 | 124 | False | 0.9999946355819702 | 124
72 | 33124 | 124 | False | 0.7848374843597412 | 35124
73 | 1234 | 124 | False | 0.9999603033065796 | 1234
74 | 124 | 124 | False | 0.9999978542327881 | 124
75 | 124 | 124 | False | 0.9995787143707275 | 124
76 | 124 | 124 | False | 0.9999963045120239 | 124
77 | 121 | 124 | False | 0.3194940686225891 | 121
78 | 15 | 124 | False | 0.996103048324585 | 15
79 | 124 | 124 | False | 0.927228569984436 | 124
80 | 124 | 124 | False | 0.9995926022529602 | 124
81 | 1324 | 1324 | True | 0.9990867972373962 | 1324
82 | 1324 | 1324 | True | 0.999832034111023 | 1324
83 | 1234 | 1324 | False | 0.9973781108856201 | 1234
84 | 45434 | 1324 | False | 0.6242793798446655 | 45234
85 | 1324 | 1324 | True | 0.9998949766159058 | 1324
86 | 1324 | 1324 | True | 0.9999686479568481 | 1324
87 | 1324 | 1324 | True | 0.9977036118507385 | 1324
88 | 1324 | 1324 | True | 0.9999980926513672 | 1324
89 | 3324 | 1324 | False | 0.9395411610603333 | 3324
90 | 1324 | 1324 | True | 0.997840404510498 | 1324
91 | 151 | 151 | True | 0.9999914169311523 | 151
92 | 151 | 151 | True | 0.9999994039535522 | 151
93 | 151 | 151 | True | 0.9999998807907104 | 151
94 | 151 | 151 | True | 0.7875182628631592 | 151
95 | 151 | 151 | True | 0.9999996423721313 | 151
96 | 151 | 151 | True | 0.9999998807907104 | 151
97 | 151 | 151 | True | 0.9999974966049194 | 151
98 | 354 | 151 | False | 0.9502872228622437 | 354
99 | 151 | 151 | True | 0.9994928240776062 | 151
100 | 3511 | 151 | False | 0.7524660229682922 | 3511
101 | 2511 | 5211 | False | 0.9835925102233887 | 2511
102 | 5211 | 5211 | True | 0.9999121427536011 | 5211
103 | 5211 | 5211 | True | 0.9999847412109375 | 5211
104 | 5211 | 5211 | True | 0.9993515610694885 | 5211
105 | 5211 | 5211 | True | 0.9999736547470093 | 5211
106 | 5211 | 5211 | True | 0.9997928142547607 | 5211
107 | 5211 | 5211 | True | 0.999976396560669 | 5211
108 | 5211 | 5211 | True | 0.9999120235443115 | 5211
109 | 5211 | 5211 | True | 0.9998880624771118 | 5211
110 | 1212121 | 5211 | False | 0.7676804661750793 | 5212121
111 | 1154 | 1154 | True | 0.9999995231628418 | 1154
112 | 1154 | 1154 | False | 0.9820002317428589 | 1154
113 | 1154 | 1154 | False | 0.999997615814209 | 1154
114 | 1154 | 1154 | False | 1.0 | 1154
115 | 115 | 1154 | False | 0.9011620879173279 | 115
116 | 1154 | 1154 | False | 0.9999979734420776 | 1154
117 | 1154 | 1154 | False | 0.9982776045799255 | 1154
118 | 1154 | 1154 | False | 0.9999998807907104 | 1154
119 | 1154 | 1154 | False | 0.9999994039535522 | 1154
120 | 111352 | 1154 | False | 0.41468605399131775 | 1113452
121 | 25111 | 25111 | False | 0.9999978542327881 | 25111
122 | 25111 | 25111 | False | 0.9999675750732422 | 25111
123 | 25111 | 25111 | True | 0.9999997615814209 | 25111
124 | 25111 | 25111 | False | 0.9999852180480957 | 25111
125 | 25111 | 25111 | False | 0.9998284578323364 | 25111
126 | 25111 | 25111 | False | 0.9999971389770508 | 25111
127 | 25111 | 25111 | False | 0.9999998807907104 | 25111
128 | 25111 | 25111 | False | 0.9999463558197021 | 25111
129 | 25111 | 25111 | False | 0.7275565266609192 | 25111
130 | 25111 | 25111 | False | 0.9999825954437256 | 25111
131 | 12215 | 12215 | True | 0.9999735355377197 | 12215
132 | 12215 | 12215 | True | 0.9999605417251587 | 12215
133 | 525 | 12215 | False | 0.997592031955719 | 525
134 | 12215 | 12215 | True | 0.971798837184906 | 12215
135 | 12215 | 12215 | True | 0.9993453621864319 | 12215
136 | 12215 | 12215 | True | 0.961795449256897 | 12215
137 | 1525 | 12215 | False | 0.5487233996391296 | 1525
138 | 12215 | 12215 | True | 0.9999821186065674 | 12215
139 | 25251 | 12215 | False | 0.76009202003479 | 2525
140 | 12215 | 12215 | True | 0.999984622001648 | 12215
141 | 32121 | 32121 | True | 0.9999997615814209 | 32121
142 | 251121 | 32121 | False | 0.372873455286026 | 251121
143 | 32121 | 32121 | True | 0.9999969005584717 | 32121
144 | 32121 | 32121 | True | 0.996885359287262 | 32121
145 | 3312 | 32121 | False | 0.9999746084213257 | 3312
146 | 32121 | 32121 | True | 0.9996423125267029 | 32121
147 | 32121 | 32121 | True | 1.0 | 32121
148 | 32121 | 32121 | True | 0.9999997615814209 | 32121
